,T0,T1,T2,u0,u1,u2,Ta0,Ta1,Ta2,y
7251,0.866335515,0.874382415,0.874627308,0.252618523,0.252056854,0.256059962,0.644166667,0.633333333,0.628333333,0.013005715
7252,0.868936658,0.866335515,0.874382415,0.247415883,0.252618523,0.252056854,0.655,0.644166667,0.633333333,0.028495944
7253,0.874635847,0.868936658,0.866335515,0.240261542,0.247415883,0.252618523,0.665833333,0.655,0.644166667,0.026191315
7254,0.87987411,0.874635847,0.868936658,0.233059453,0.240261542,0.247415883,0.676666667,0.665833333,0.655,0.059396302
7255,0.89175337,0.87987411,0.874635847,0.221692434,0.233059453,0.240261542,0.68,0.676666667,0.665833333,0.01723107
7256,0.895199584,0.89175337,0.87987411,0.214584733,0.221692434,0.233059453,0.683333333,0.68,0.676666667,-0.00324184
7257,0.894551216,0.895199584,0.89175337,0.209674082,0.214584733,0.221692434,0.686666667,0.683333333,0.68,0.009353832
7258,0.896421983,0.894551216,0.895199584,0.203329956,0.209674082,0.214584733,0.69,0.686666667,0.683333333,-0.037866323
7259,0.888848718,0.896421983,0.894551216,0.202390917,0.203329956,0.209674082,0.6875,0.69,0.686666667,0.026248996
7260,0.894098517,0.888848718,0.896421983,0.194392494,0.202390917,0.203329956,0.685,0.6875,0.69,0.012396887
7261,0.896577895,0.894098517,0.888848718,0.187718495,0.194392494,0.202390917,0.6825,0.685,0.6875,0.062683835
7262,0.909114662,0.896577895,0.894098517,0.175039942,0.187718495,0.194392494,0.68,0.6825,0.685,0.019342709
7263,0.912983204,0.909114662,0.896577895,0.166721367,0.175039942,0.187718495,0.674166667,0.68,0.6825,-0.08290713
7264,0.896401778,0.912983204,0.909114662,0.170117021,0.166721367,0.175039942,0.668333333,0.674166667,0.68,-0.043334892
7265,0.887734799,0.896401778,0.912983204,0.169817104,0.170117021,0.166721367,0.6625,0.668333333,0.674166667,-0.070412624
7266,0.873652274,0.887734799,0.896401778,0.173157755,0.169817104,0.170117021,0.656666667,0.6625,0.668333333,-0.059806774
7267,0.86169092,0.873652274,0.887734799,0.176043419,0.173157755,0.169817104,0.645,0.656666667,0.6625,0.029160681
7268,0.867523056,0.86169092,0.873652274,0.169214066,0.176043419,0.173157755,0.633333333,0.645,0.656666667,-0.067988308
7269,0.853925394,0.867523056,0.86169092,0.173394754,0.169214066,0.176043419,0.621666667,0.633333333,0.645,-0.077545363
7270,0.838416322,0.853925394,0.867523056,0,0.173394754,0.169214066,0.61,0.621666667,0.633333333,-0.097983329
7271,0.818819656,0.838416322,0.853925394,0,0,0.173394754,0.585,0.61,0.621666667,-0.044739481
7272,0.80987176,0.818819656,0.838416322,0,0,0,0.56,0.585,0.61,-0.112641578
7273,0.787343444,0.80987176,0.818819656,0,0,0,0.535,0.56,0.585,-0.133862641
7274,0.760570916,0.787343444,0.80987176,0,0,0,0.51,0.535,0.56,-0.12651292
7275,0.735268332,0.760570916,0.787343444,0,0,0,0.49,0.51,0.535,-0.109379658
7276,0.7133924,0.735268332,0.760570916,0,0,0,0.47,0.49,0.51,-0.198635506
7277,0.673665299,0.7133924,0.735268332,0,0,0,0.45,0.47,0.49,-0.098522645
7278,0.65396077,0.673665299,0.7133924,0,0,0,0.43,0.45,0.47,-0.068826198
7279,0.64019553,0.65396077,0.673665299,0,0,0,0.418333333,0.43,0.45,-0.121973755
7280,0.615800779,0.64019553,0.65396077,0,0,0,0.406666667,0.418333333,0.43,-0.127725013
7281,0.590255777,0.615800779,0.64019553,0,0,0,0.395,0.406666667,0.418333333,-0.134680393
7282,0.563319698,0.590255777,0.615800779,0,0,0,0.383333333,0.395,0.406666667,-0.080537154
7283,0.547212267,0.563319698,0.590255777,0,0,0,0.384166667,0.383333333,0.395,-0.151273359
7284,0.516957596,0.547212267,0.563319698,0,0,0,0.385,0.384166667,0.383333333,-0.102811057
7285,0.496395384,0.516957596,0.547212267,0,0,0,0.385833333,0.385,0.384166667,-0.043777031
7286,0.487639978,0.496395384,0.516957596,0,0,0,0.386666667,0.385833333,0.385,-0.132750921
7287,0.461089794,0.487639978,0.496395384,0,0,0,0.380833333,0.386666667,0.385833333,-0.104910696
7288,0.440107655,0.461089794,0.487639978,0,0,0,0.375,0.380833333,0.386666667,-0.030129647
7289,0.434081725,0.440107655,0.461089794,0,0,0,0.369166667,0.375,0.380833333,-0.073580829
7290,0.419365559,0.434081725,0.440107655,0,0,0,0.363333333,0.369166667,0.375,-0.070368869
7291,0.405291786,0.419365559,0.434081725,0,0,0,0.356666667,0.363333333,0.369166667,-0.151475618
7292,0.374996662,0.405291786,0.419365559,0,0,0,0.35,0.356666667,0.363333333,-0.020137526
7293,0.370969157,0.374996662,0.405291786,0,0,0,0.343333333,0.35,0.356666667,-0.149803404
7294,0.341008476,0.370969157,0.374996662,0,0,0,0.336666667,0.343333333,0.35,-0.046349878
7295,0.331738501,0.341008476,0.370969157,0,0,0,0.3325,0.336666667,0.343333333,-0.109779956
7296,0.309782509,0.331738501,0.341008476,0.006464643,0,0,0.328333333,0.3325,0.336666667,-0.096770046
7297,0.2904285,0.309782509,0.331738501,0.000544342,0.006464643,0,0.324166667,0.328333333,0.3325,-0.076945309
7298,0.275039438,0.2904285,0.309782509,0,0.000544342,0.006464643,0.32,0.324166667,0.328333333,-0.094061956
7299,0.256227047,0.275039438,0.2904285,0.003837707,0,0.000544342,0.311666667,0.32,0.324166667,-0.035823418
7300,0.249062364,0.256227047,0.275039438,0,0.003837707,0,0.303333333,0.311666667,0.32,0.014006712
7301,0.251863706,0.249062364,0.256227047,0,0,0.003837707,0.295,0.303333333,0.311666667,-0.047809627
7302,0.242301781,0.251863706,0.249062364,0,0,0,0.286666667,0.295,0.303333333,-0.063648112
7303,0.229572158,0.242301781,0.251863706,0.004610161,0,0,0.279166667,0.286666667,0.295,-0.058972202
7304,0.217777718,0.229572158,0.242301781,0,0.004610161,0,0.271666667,0.279166667,0.286666667,-0.120072729
7305,0.193763172,0.217777718,0.229572158,0.012077657,0,0.004610161,0.264166667,0.271666667,0.279166667,-0.131846927
7306,0.167393787,0.193763172,0.217777718,0.016695178,0.012077657,0,0.256666667,0.264166667,0.271666667,-0.050899884
7307,0.15721381,0.167393787,0.193763172,0.013333843,0.016695178,0.012077657,0.2525,0.256666667,0.264166667,-0.049144661
7308,0.147384878,0.15721381,0.167393787,0.010333286,0.013333843,0.016695178,0.248333333,0.2525,0.256666667,-0.065489779
7309,0.134286922,0.147384878,0.15721381,0.009785711,0.010333286,0.013333843,0.244166667,0.248333333,0.2525,0.052707976
7310,0.144828517,0.134286922,0.147384878,0,0.009785711,0.010333286,0.24,0.244166667,0.248333333,-0.017970876
7311,0.141234342,0.144828517,0.134286922,0.053728382,0,0.009785711,0.2375,0.24,0.244166667,-0.061790665
7312,0.128876209,0.141234342,0.144828517,0.11697983,0.053728382,0,0.235,0.2375,0.24,-0.022970551
7313,0.124282099,0.128876209,0.141234342,0.181944383,0.11697983,0.053728382,0.2325,0.235,0.2375,0.051594457
7314,0.13460099,0.124282099,0.128876209,0.244020468,0.181944383,0.11697983,0.23,0.2325,0.235,0.184488672
7315,0.171498725,0.13460099,0.124282099,0.295574513,0.244020468,0.181944383,0.225833333,0.23,0.2325,0.152847736
7316,0.202068272,0.171498725,0.13460099,0.354325681,0.295574513,0.244020468,0.221666667,0.225833333,0.23,0.235032091
7317,0.24907469,0.202068272,0.171498725,0.407345922,0.354325681,0.295574513,0.2175,0.221666667,0.225833333,0.260546663
7318,0.301184023,0.24907469,0.202068272,0.460333551,0.407345922,0.354325681,0.213333333,0.2175,0.221666667,0.262260958
7319,0.353636214,0.301184023,0.24907469,0.457448438,0.460333551,0.407345922,0.216666667,0.213333333,0.2175,0.253507018
7320,0.404337618,0.353636214,0.301184023,0.452670607,0.457448438,0.460333551,0.22,0.216666667,0.213333333,0.304108843
7321,0.465159386,0.404337618,0.353636214,0.439172486,0.452670607,0.457448438,0.223333333,0.22,0.216666667,0.258576554
7322,0.516874697,0.465159386,0.404337618,0.427607477,0.439172486,0.452670607,0.226666667,0.223333333,0.22,0.137759832
7323,0.544426663,0.516874697,0.465159386,0.42726468,0.427607477,0.439172486,0.241666667,0.226666667,0.223333333,0.208525783
7324,0.58613182,0.544426663,0.516874697,0.417135191,0.42726468,0.427607477,0.256666667,0.241666667,0.226666667,0.171099701
7325,0.62035176,0.58613182,0.544426663,0.409055125,0.417135191,0.42726468,0.271666667,0.256666667,0.241666667,0.133196378
7326,0.646991036,0.62035176,0.58613182,0.403496005,0.409055125,0.417135191,0.286666667,0.271666667,0.256666667,0.18813407
7327,0.68461785,0.646991036,0.62035176,0.390047528,0.403496005,0.409055125,0.309166667,0.286666667,0.271666667,0.105915845
7328,0.705801019,0.68461785,0.646991036,0.384100799,0.390047528,0.403496005,0.331666667,0.309166667,0.286666667,0.032682524
7329,0.712337524,0.705801019,0.68461785,0.385521115,0.384100799,0.390047528,0.354166667,0.331666667,0.309166667,0.091806562
7330,0.730698836,0.712337524,0.705801019,0.379680487,0.385521115,0.384100799,0.376666667,0.354166667,0.331666667,0.046054085
7331,0.739909653,0.730698836,0.712337524,0.378157575,0.379680487,0.385521115,0.391666667,0.376666667,0.354166667,0.080660542
7332,0.756041761,0.739909653,0.730698836,0.372085531,0.378157575,0.379680487,0.406666667,0.391666667,0.376666667,0.087702426
7333,0.773582247,0.756041761,0.739909653,0.364295706,0.372085531,0.378157575,0.421666667,0.406666667,0.391666667,0.053470497
7334,0.784276346,0.773582247,0.756041761,0.359525134,0.364295706,0.372085531,0.436666667,0.421666667,0.406666667,-0.031047938
7335,0.778066758,0.784276346,0.773582247,0.36402093,0.359525134,0.364295706,0.465833333,0.436666667,0.421666667,-0.007888933
7336,0.776488972,0.778066758,0.784276346,0.366159819,0.36402093,0.359525134,0.495,0.465833333,0.436666667,0.12986193
7337,0.802461358,0.776488972,0.778066758,0.352315428,0.366159819,0.36402093,0.524166667,0.495,0.465833333,0.119961936
7338,0.826453745,0.802461358,0.776488972,0.338183127,0.352315428,0.366159819,0.553333333,0.524166667,0.495,0.119966556
7339,0.850447056,0.826453745,0.802461358,0.322717376,0.338183127,0.352315428,0.565,0.553333333,0.524166667,0.016696319
7340,0.85378632,0.850447056,0.826453745,0.317966858,0.322717376,0.338183127,0.576666667,0.565,0.553333333,-0.045725704
7341,0.844641179,0.85378632,0.850447056,0.320313395,0.317966858,0.322717376,0.588333333,0.576666667,0.565,0.041469018
7342,0.852934983,0.844641179,0.85378632,0.312995277,0.320313395,0.317966858,0.6,0.588333333,0.576666667,0.032150142
7343,0.859365011,0.852934983,0.844641179,0.306303595,0.312995277,0.320313395,0.605833333,0.6,0.588333333,0.053715642
7344,0.87010814,0.859365011,0.852934983,0.296738714,0.306303595,0.312995277,0.611666667,0.605833333,0.6,-0.017050403
7345,0.866698059,0.87010814,0.859365011,0.294833031,0.296738714,0.306303595,0.6175,0.611666667,0.605833333,0.039911406
7346,0.874680341,0.866698059,0.87010814,0.286471252,0.294833031,0.296738714,0.623333333,0.6175,0.611666667,0.104684703
7347,0.895617281,0.874680341,0.866698059,0.270109129,0.286471252,0.294833031,0.6325,0.623333333,0.6175,0.017825809
7348,0.899182443,0.895617281,0.874680341,0.26271738,0.270109129,0.286471252,0.641666667,0.6325,0.623333333,-0.035208395
7349,0.892140764,0.899182443,0.895617281,0.26131489,0.26271738,0.270109129,0.650833333,0.641666667,0.6325,0.022605606
7350,0.896661885,0.892140764,0.899182443,0.253558638,0.26131489,0.26271738,0.66,0.650833333,0.641666667,0.023082817
7351,0.901278449,0.896661885,0.892140764,0.245495538,0.253558638,0.26131489,0.67,0.66,0.650833333,0.03915647
7352,0.909109743,0.901278449,0.896661885,0.235300703,0.245495538,0.253558638,0.68,0.67,0.66,-0.009784987
7353,0.907152745,0.909109743,0.901278449,0.230380632,0.235300703,0.245495538,0.69,0.68,0.67,-0.032873266
7354,0.900578092,0.907152745,0.909109743,0.228262917,0.230380632,0.235300703,0.7,0.69,0.68,0.014166105
7355,0.903411313,0.900578092,0.907152745,0.221022533,0.228262917,0.230380632,0.7,0.7,0.69,0.001383519
7356,0.903688017,0.903411313,0.900578092,0.215116049,0.221022533,0.228262917,0.7,0.7,0.7,0.044468581
7357,0.912581733,0.903688017,0.903411313,0.204167603,0.215116049,0.221022533,0.7,0.7,0.7,-0.097106989
7358,0.893160335,0.912581733,0.903688017,0.209242211,0.204167603,0.215116049,0.7,0.7,0.7,-0.033960501
7359,0.886368235,0.893160335,0.912581733,0.208028695,0.209242211,0.204167603,0.693333333,0.7,0.7,0.073086431
7360,0.900985521,0.886368235,0.893160335,0.194703709,0.208028695,0.209242211,0.686666667,0.693333333,0.7,0.009891222
7361,0.902963766,0.900985521,0.886368235,0.187939427,0.194703709,0.208028695,0.68,0.686666667,0.693333333,0.019781218
7362,0.906920009,0.902963766,0.900985521,0.179911409,0.187939427,0.194703709,0.673333333,0.68,0.686666667,0.014442244
7363,0.909808458,0.906920009,0.902963766,0.17228648,0.179911409,0.187939427,0.663333333,0.673333333,0.68,0.077507419
7364,0.925309942,0.909808458,0.906920009,0.157143478,0.17228648,0.179911409,0.653333333,0.663333333,0.673333333,-0.026584813
7365,0.919992979,0.925309942,0.909808458,0.153283376,0.157143478,0.17228648,0.643333333,0.653333333,0.663333333,0.003358614
7366,0.920664702,0.919992979,0.925309942,0,0.153283376,0.157143478,0.633333333,0.643333333,0.653333333,0.011950621
7367,0.923054826,0.920664702,0.919992979,0,0,0.153283376,0.613333333,0.633333333,0.643333333,-0.17035023
7368,0.88898478,0.923054826,0.920664702,0,0,0,0.593333333,0.613333333,0.633333333,-0.172823591
7369,0.854420062,0.88898478,0.923054826,0,0,0,0.573333333,0.593333333,0.613333333,-0.216619166
7370,0.811096229,0.854420062,0.88898478,0,0,0,0.553333333,0.573333333,0.593333333,-0.25074175
7371,0.760947879,0.811096229,0.854420062,0,0,0,0.538333333,0.553333333,0.573333333,-0.174524641
7372,0.726042951,0.760947879,0.811096229,0,0,0,0.523333333,0.538333333,0.553333333,-0.162338617
7373,0.693575227,0.726042951,0.760947879,0,0,0,0.508333333,0.523333333,0.538333333,-0.14697672
7374,0.664179883,0.693575227,0.726042951,0,0,0,0.493333333,0.508333333,0.523333333,-0.138677968
7375,0.63644429,0.664179883,0.693575227,0,0,0,0.468333333,0.493333333,0.508333333,-0.103616388
7376,0.615721012,0.63644429,0.664179883,0,0,0,0.443333333,0.468333333,0.493333333,-0.11472389
7377,0.592776234,0.615721012,0.63644429,0,0,0,0.418333333,0.443333333,0.468333333,-0.108479398
7378,0.571080355,0.592776234,0.615721012,0,0,0,0.393333333,0.418333333,0.443333333,-0.095174884
7379,0.552045378,0.571080355,0.592776234,0,0,0,0.379166667,0.393333333,0.418333333,-0.09415481
7380,0.533214416,0.552045378,0.571080355,0,0,0,0.365,0.379166667,0.393333333,-0.016919639
7381,0.529830488,0.533214416,0.552045378,0,0,0,0.350833333,0.365,0.379166667,-0.072006375
7382,0.515429213,0.529830488,0.533214416,0,0,0,0.336666667,0.350833333,0.365,-0.049829056
7383,0.505463402,0.515429213,0.529830488,0,0,0,0.336666667,0.336666667,0.350833333,-0.009092243
7384,0.503644953,0.505463402,0.515429213,0,0,0,0.336666667,0.336666667,0.336666667,-0.021311934
7385,0.499382566,0.503644953,0.505463402,0,0,0,0.336666667,0.336666667,0.336666667,-0.093854517
7386,0.480611663,0.499382566,0.503644953,0,0,0,0.336666667,0.336666667,0.336666667,-0.047297401
7387,0.471152183,0.480611663,0.499382566,0,0,0,0.3325,0.336666667,0.336666667,-0.092574833
7388,0.452637216,0.471152183,0.480611663,0,0,0,0.328333333,0.3325,0.336666667,0.003933251
7389,0.453423866,0.452637216,0.471152183,0,0,0,0.324166667,0.328333333,0.3325,-0.096209012
7390,0.434182064,0.453423866,0.452637216,0,0,0,0.32,0.324166667,0.328333333,0.021061512
7391,0.438394367,0.434182064,0.453423866,0,0,0,0.308333333,0.32,0.324166667,-0.072930128
7392,0.423808341,0.438394367,0.434182064,0,0,0,0.296666667,0.308333333,0.32,-0.062675347
7393,0.411273272,0.423808341,0.438394367,0,0,0,0.285,0.296666667,0.308333333,-0.141519655
7394,0.382969341,0.411273272,0.423808341,0,0,0,0.273333333,0.285,0.296666667,-0.049285241
7395,0.373112292,0.382969341,0.411273272,0,0,0,0.265833333,0.273333333,0.285,-0.055434869
7396,0.362025319,0.373112292,0.382969341,0,0,0,0.258333333,0.265833333,0.273333333,0.011532964
7397,0.364331911,0.362025319,0.373112292,0,0,0,0.250833333,0.258333333,0.265833333,-0.149680671
7398,0.334395777,0.364331911,0.362025319,0.005263552,0,0,0.243333333,0.250833333,0.258333333,-0.008869341
7399,0.332621909,0.334395777,0.364331911,0,0.005263552,0,0.238333333,0.243333333,0.250833333,-0.079761653
7400,0.316669578,0.332621909,0.334395777,0,0,0.005263552,0.233333333,0.238333333,0.243333333,-0.093374942
7401,0.29799459,0.316669578,0.332621909,0.006958165,0,0,0.228333333,0.233333333,0.238333333,-0.060176087
7402,0.285959372,0.29799459,0.316669578,0,0.006958165,0,0.223333333,0.228333333,0.233333333,-0.143875874
7403,0.257184198,0.285959372,0.29799459,0.013409662,0,0.006958165,0.219166667,0.223333333,0.228333333,-0.071632305
7404,0.242857737,0.257184198,0.285959372,0.007478753,0.013409662,0,0.215,0.219166667,0.223333333,-0.115562091
7405,0.219745318,0.242857737,0.257184198,0.007468901,0.007478753,0.013409662,0.210833333,0.215,0.219166667,-0.048552959
7406,0.210034726,0.219745318,0.242857737,0.000925339,0.007468901,0.007478753,0.206666667,0.210833333,0.215,-0.018207608
7407,0.206393205,0.210034726,0.219745318,0,0.000925339,0.007468901,0.206666667,0.206666667,0.210833333,-0.053351378
7408,0.195722929,0.206393205,0.210034726,0,0,0.000925339,0.206666667,0.206666667,0.206666667,-0.019138006
7409,0.191895328,0.195722929,0.206393205,0,0,0,0.206666667,0.206666667,0.206666667,-0.004175734
7410,0.191060182,0.191895328,0.195722929,0,0,0,0.206666667,0.206666667,0.206666667,-0.085523324
7411,0.173955517,0.191060182,0.191895328,0.009401902,0,0,0.191666667,0.206666667,0.206666667,0.018193332
7412,0.177594183,0.173955517,0.191060182,0,0.009401902,0,0.176666667,0.191666667,0.206666667,-0.106998172
7413,0.156194549,0.177594183,0.173955517,0.009503837,0,0.009401902,0.161666667,0.176666667,0.191666667,-0.096668511
7414,0.136860847,0.156194549,0.177594183,0.012104355,0.009503837,0,0.146666667,0.161666667,0.176666667,0.010753286
7415,0.139011504,0.136860847,0.156194549,0.003246425,0.012104355,0.009503837,0.155,0.146666667,0.161666667,-0.11810723
7416,0.115390058,0.139011504,0.136860847,0.00930274,0.003246425,0.012104355,0.163333333,0.155,0.146666667,-0.000203888
7417,0.11534928,0.115390058,0.139011504,0.002915968,0.00930274,0.003246425,0.171666667,0.163333333,0.155,-0.081792916
7418,0.098990697,0.11534928,0.115390058,0.006050182,0.002915968,0.00930274,0.18,0.171666667,0.163333333,-0.030953
7419,0.092800097,0.098990697,0.11534928,0.004161882,0.006050182,0.002915968,0.204166667,0.18,0.171666667,-0.049433625
7420,0.082913372,0.092800097,0.098990697,0.004773577,0.004161882,0.006050182,0.228333333,0.204166667,0.18,-0.01178093
7421,0.080557186,0.082913372,0.092800097,0.001541721,0.004773577,0.004161882,0.2525,0.228333333,0.204166667,-0.094689862
7422,0.061619213,0.080557186,0.082913372,0.008113472,0.001541721,0.004773577,0.276666667,0.2525,0.228333333,-0.078229598
7423,0.045973294,0.061619213,0.080557186,0.013816969,0.008113472,0.001541721,0.301666667,0.276666667,0.2525,-0.066704764
